institution_cat,industry_cat,grad_cohort,horizon,emp_instate_,emp_n_,SI_by_cohort,state
Oregon Tech,Utilities,2019,10,,,,OR
Oregon Tech,Wholesale,2004,1,17,25,.68000001,OR
Oregon Tech,Wholesale,2004,5,18,27,.66666669,OR
Oregon Tech,Wholesale,2004,10,20,33,.60606062,OR
Oregon Tech,Wholesale,2007,1,8,17,.47058824,OR
Oregon Tech,Wholesale,2007,5,9,21,.42857143,OR
Oregon Tech,Wholesale,2007,10,13,27,.48148149,OR
Oregon Tech,Wholesale,2010,1,13,14,.9285714,OR
Oregon Tech,Wholesale,2010,5,17,27,.62962961,OR
Oregon Tech,Wholesale,2010,10,20,43,.46511629,OR
Oregon Tech,Wholesale,2013,1,18,22,.81818181,OR
Oregon Tech,Wholesale,2013,5,22,33,.66666669,OR
Oregon Tech,Wholesale,2013,10,,,,OR
Oregon Tech,Wholesale,2016,1,29,35,.82857144,OR
Oregon Tech,Wholesale,2016,5,31,43,.72093022,OR
Oregon Tech,Wholesale,2016,10,,,,OR
Oregon Tech,Wholesale,2019,1,24,35,.6857143,OR
Oregon Tech,Wholesale,2019,5,,,,OR
Oregon Tech,Wholesale,2019,10,,,,OR
Portland State,Admin/Waste,2004,1,378,460,.82173914,OR
Portland State,Admin/Waste,2004,5,196,298,.65771812,OR
Portland State,Admin/Waste,2004,10,190,303,.62706268,OR
Portland State,Admin/Waste,2007,1,334,392,.85204083,OR
Portland State,Admin/Waste,2007,5,260,346,.75144511,OR
Portland State,Admin/Waste,2007,10,214,356,.60112357,OR
Portland State,Admin/Waste,2010,1,476,574,.82926828,OR
Portland State,Admin/Waste,2010,5,342,468,.73076922,OR
Portland State,Admin/Waste,2010,10,245,405,.60493827,OR
Portland State,Admin/Waste,2013,1,583,721,.80859917,OR
Portland State,Admin/Waste,2013,5,361,487,.74127311,OR
Portland State,Admin/Waste,2013,10,,,,OR
Portland State,Admin/Waste,2016,1,643,763,.84272605,OR
Portland State,Admin/Waste,2016,5,363,542,.66974169,OR
Portland State,Admin/Waste,2016,10,,,,OR
Portland State,Admin/Waste,2019,1,584,715,.81678319,OR
Portland State,Admin/Waste,2019,5,,,,OR
Portland State,Admin/Waste,2019,10,,,,OR
Portland State,Agriculture,2004,1,15,22,.68181819,OR
Portland State,Agriculture,2004,5,14,25,.56,OR
Portland State,Agriculture,2004,10,12,26,.46153846,OR
Portland State,Agriculture,2007,1,12,17,.70588237,OR
Portland State,Agriculture,2007,5,12,28,.42857143,OR
Portland State,Agriculture,2007,10,15,23,.65217394,OR
Portland State,Agriculture,2010,1,13,21,.61904764,OR
Portland State,Agriculture,2010,5,17,18,.94444442,OR
Portland State,Agriculture,2010,10,26,35,.74285716,OR
Portland State,Agriculture,2013,1,28,40,.69999999,OR
Portland State,Agriculture,2013,5,29,35,.82857144,OR
Portland State,Agriculture,2013,10,,,,OR
Portland State,Agriculture,2016,1,32,50,.63999999,OR
Portland State,Agriculture,2016,5,30,38,.78947371,OR
Portland State,Agriculture,2016,10,,,,OR
Portland State,Agriculture,2019,1,33,38,.86842108,OR
Portland State,Agriculture,2019,5,,,,OR
Portland State,Agriculture,2019,10,,,,OR
Portland State,Arts/Entertainment,2004,1,94,106,.88679248,OR
Portland State,Arts/Entertainment,2004,5,61,77,.79220778,OR
Portland State,Arts/Entertainment,2004,10,63,85,.74117649,OR
Portland State,Arts/Entertainment,2007,1,88,102,.86274511,OR
Portland State,Arts/Entertainment,2007,5,77,105,.73333335,OR
Portland State,Arts/Entertainment,2007,10,62,88,.70454544,OR
Portland State,Arts/Entertainment,2010,1,114,147,.77551019,OR
Portland State,Arts/Entertainment,2010,5,95,125,.75999999,OR
Portland State,Arts/Entertainment,2010,10,54,85,.63529414,OR
Portland State,Arts/Entertainment,2013,1,146,173,.84393066,OR
Portland State,Arts/Entertainment,2013,5,93,123,.75609756,OR
Portland State,Arts/Entertainment,2013,10,,,,OR
Portland State,Arts/Entertainment,2016,1,172,197,.87309647,OR
Portland State,Arts/Entertainment,2016,5,92,111,.82882881,OR
Portland State,Arts/Entertainment,2016,10,,,,OR
Portland State,Arts/Entertainment,2019,1,85,115,.73913044,OR
Portland State,Arts/Entertainment,2019,5,,,,OR
Portland State,Arts/Entertainment,2019,10,,,,OR
Portland State,Construction,2004,1,98,152,.64473683,OR
Portland State,Construction,2004,5,117,165,.70909089,OR
Portland State,Construction,2004,10,143,204,.70098037,OR
Portland State,Construction,2007,1,98,141,.69503546,OR
Portland State,Construction,2007,5,111,161,.68944097,OR
Portland State,Construction,2007,10,136,198,.68686867,OR
Portland State,Construction,2010,1,103,148,.69594592,OR
Portland State,Construction,2010,5,140,189,.74074072,OR
Portland State,Construction,2010,10,160,250,.63999999,OR
Portland State,Construction,2013,1,145,207,.70048308,OR
Portland State,Construction,2013,5,196,257,.7626459,OR
Portland State,Construction,2013,10,,,,OR
Portland State,Construction,2016,1,179,241,.7427386,OR
Portland State,Construction,2016,5,229,310,.73870969,OR
Portland State,Construction,2016,10,,,,OR
Portland State,Construction,2019,1,164,216,.75925928,OR
Portland State,Construction,2019,5,,,,OR
Portland State,Construction,2019,10,,,,OR
Portland State,Education,2004,1,567,664,.85391569,OR
Portland State,Education,2004,5,792,1036,.76447874,OR
Portland State,Education,2004,10,838,1167,.71808052,OR
Portland State,Education,2007,1,528,647,.81607419,OR
Portland State,Education,2007,5,772,1081,.71415359,OR
Portland State,Education,2007,10,839,1237,.67825383,OR
Portland State,Education,2010,1,506,624,.81089741,OR
Portland State,Education,2010,5,859,1236,.69498384,OR
Portland State,Education,2010,10,885,1330,.66541356,OR
Portland State,Education,2013,1,609,795,.76603776,OR
Portland State,Education,2013,5,940,1333,.70517629,OR
Portland State,Education,2013,10,,,,OR
Portland State,Education,2016,1,739,902,.81929046,OR
Portland State,Education,2016,5,969,1323,.73242629,OR
Portland State,Education,2016,10,,,,OR
Portland State,Education,2019,1,749,945,.79259259,OR
Portland State,Education,2019,5,,,,OR
Portland State,Education,2019,10,,,,OR
Portland State,Finance,2004,1,442,523,.8451243,OR
Portland State,Finance,2004,5,370,486,.7613169,OR
Portland State,Finance,2004,10,345,479,.72025055,OR
Portland State,Finance,2007,1,368,414,.8888889,OR
Portland State,Finance,2007,5,401,480,.83541667,OR
Portland State,Finance,2007,10,333,441,.75510204,OR
Portland State,Finance,2010,1,388,455,.85274726,OR
Portland State,Finance,2010,5,400,531,.75329566,OR
Portland State,Finance,2010,10,364,533,.68292683,OR
Portland State,Finance,2013,1,385,462,.83333331,OR
Portland State,Finance,2013,5,402,521,.77159309,OR
Portland State,Finance,2013,10,,,,OR
Portland State,Finance,2016,1,326,423,.77068555,OR
Portland State,Finance,2016,5,351,493,.71196753,OR
Portland State,Finance,2016,10,,,,OR
Portland State,Finance,2019,1,335,441,.75963718,OR
Portland State,Finance,2019,5,,,,OR
Portland State,Finance,2019,10,,,,OR
Portland State,Food/Hospitality,2004,1,405,497,.81488931,OR
Portland State,Food/Hospitality,2004,5,195,303,.64356434,OR
Portland State,Food/Hospitality,2004,10,122,225,.5422222,OR
Portland State,Food/Hospitality,2007,1,475,555,.85585588,OR
Portland State,Food/Hospitality,2007,5,227,347,.65417868,OR
Portland State,Food/Hospitality,2007,10,167,281,.59430605,OR
Portland State,Food/Hospitality,2010,1,586,714,.8207283,OR
Portland State,Food/Hospitality,2010,5,338,477,.7085954,OR
Portland State,Food/Hospitality,2010,10,140,251,.55776894,OR
Portland State,Food/Hospitality,2013,1,638,808,.78960395,OR
Portland State,Food/Hospitality,2013,5,266,404,.65841585,OR
Portland State,Food/Hospitality,2013,10,,,,OR
Portland State,Food/Hospitality,2016,1,733,882,.83106577,OR
Portland State,Food/Hospitality,2016,5,280,422,.6635071,OR
Portland State,Food/Hospitality,2016,10,,,,OR
Portland State,Food/Hospitality,2019,1,498,629,.79173291,OR
Portland State,Food/Hospitality,2019,5,,,,OR
Portland State,Food/Hospitality,2019,10,,,,OR
Portland State,Health Care,2004,1,618,763,.80996066,OR
Portland State,Health Care,2004,5,650,904,.71902657,OR
Portland State,Health Care,2004,10,705,1045,.67464113,OR
Portland State,Health Care,2007,1,721,846,.85224587,OR
Portland State,Health Care,2007,5,809,1106,.73146474,OR
Portland State,Health Care,2007,10,840,1229,.68348253,OR
Portland State,Health Care,2010,1,930,1167,.79691517,OR
Portland State,Health Care,2010,5,1071,1469,.72906739,OR
Portland State,Health Care,2010,10,989,1415,.69893992,OR
Portland State,Health Care,2013,1,1166,1388,.84005761,OR
Portland State,Health Care,2013,5,1194,1633,.73116964,OR
Portland State,Health Care,2013,10,,,,OR
Portland State,Health Care,2016,1,1321,1538,.8589077,OR
Portland State,Health Care,2016,5,1201,1640,.73231709,OR
Portland State,Health Care,2016,10,,,,OR
Portland State,Health Care,2019,1,1470,1758,.83617747,OR
Portland State,Health Care,2019,5,,,,OR
Portland State,Health Care,2019,10,,,,OR
Portland State,Information,2004,1,215,253,.84980237,OR
Portland State,Information,2004,5,195,258,.75581396,OR
Portland State,Information,2004,10,148,234,.63247865,OR
Portland State,Information,2007,1,161,203,.79310346,OR
Portland State,Information,2007,5,178,229,.77729255,OR
Portland State,Information,2007,10,193,264,.73106062,OR
Portland State,Information,2010,1,156,215,.72558141,OR
Portland State,Information,2010,5,261,354,.73728812,OR
Portland State,Information,2010,10,239,371,.64420485,OR
Portland State,Information,2013,1,214,265,.80754715,OR
Portland State,Information,2013,5,248,339,.73156345,OR
Portland State,Information,2013,10,,,,OR
Portland State,Information,2016,1,238,287,.82926828,OR
Portland State,Information,2016,5,305,440,.69318181,OR
Portland State,Information,2016,10,,,,OR
Portland State,Information,2019,1,234,291,.8041237,OR
Portland State,Information,2019,5,,,,OR
Portland State,Information,2019,10,,,,OR
Portland State,Management,2004,1,189,207,.9130435,OR
Portland State,Management,2004,5,213,246,.86585367,OR
Portland State,Management,2004,10,289,325,.88923079,OR
Portland State,Management,2007,1,191,208,.91826922,OR
Portland State,Management,2007,5,277,302,.91721857,OR
Portland State,Management,2007,10,306,353,.8668555,OR
Portland State,Management,2010,1,226,244,.92622954,OR
Portland State,Management,2010,5,376,421,.89311165,OR
Portland State,Management,2010,10,334,395,.84556961,OR
Portland State,Management,2013,1,275,295,.93220341,OR
Portland State,Management,2013,5,397,428,.9275701,OR
Portland State,Management,2013,10,,,,OR
Portland State,Management,2016,1,344,371,.92722374,OR
Portland State,Management,2016,5,408,461,.88503253,OR
Portland State,Management,2016,10,,,,OR
Portland State,Management,2019,1,265,291,.91065294,OR
Portland State,Management,2019,5,,,,OR
Portland State,Management,2019,10,,,,OR
Portland State,Manufacturing,2004,1,482,587,.82112437,OR
Portland State,Manufacturing,2004,5,454,607,.74794072,OR
Portland State,Manufacturing,2004,10,469,648,.72376543,OR
Portland State,Manufacturing,2007,1,350,426,.82159626,OR
Portland State,Manufacturing,2007,5,386,557,.69299823,OR
Portland State,Manufacturing,2007,10,384,536,.71641791,OR
Portland State,Manufacturing,2010,1,441,549,.80327868,OR
Portland State,Manufacturing,2010,5,529,712,.7429775,OR
Portland State,Manufacturing,2010,10,487,716,.68016762,OR
Portland State,Manufacturing,2013,1,566,707,.80056578,OR
Portland State,Manufacturing,2013,5,622,794,.78337532,OR
Portland State,Manufacturing,2013,10,,,,OR
Portland State,Manufacturing,2016,1,595,718,.82869083,OR
Portland State,Manufacturing,2016,5,596,786,.75826973,OR
Portland State,Manufacturing,2016,10,,,,OR
Portland State,Manufacturing,2019,1,609,763,.79816514,OR
Portland State,Manufacturing,2019,5,,,,OR
Portland State,Manufacturing,2019,10,,,,OR
Portland State,Mining,2004,1,0,0,,OR
Portland State,Mining,2004,5,1,5,.2,OR
Portland State,Mining,2004,10,0,0,,OR
Portland State,Mining,2007,1,0,2,0,OR
Portland State,Mining,2007,5,0,3,0,OR
Portland State,Mining,2007,10,0,0,,OR
Portland State,Mining,2010,1,2,2,1,OR
Portland State,Mining,2010,5,1,2,.5,OR
Portland State,Mining,2010,10,0,6,0,OR
Portland State,Mining,2013,1,1,1,1,OR
Portland State,Mining,2013,5,1,1,1,OR
Portland State,Mining,2013,10,,,,OR
Portland State,Mining,2016,1,2,2,1,OR
Portland State,Mining,2016,5,2,2,1,OR
Portland State,Mining,2016,10,,,,OR
Portland State,Mining,2019,1,0,0,,OR
Portland State,Mining,2019,5,,,,OR
Portland State,Mining,2019,10,,,,OR
Portland State,Other Services,2004,1,119,136,.875,OR
Portland State,Other Services,2004,5,93,121,.76859504,OR
Portland State,Other Services,2004,10,92,132,.69696969,OR
Portland State,Other Services,2007,1,136,162,.83950615,OR
Portland State,Other Services,2007,5,124,185,.67027026,OR
Portland State,Other Services,2007,10,111,186,.59677422,OR
Portland State,Other Services,2010,1,179,219,.81735158,OR
Portland State,Other Services,2010,5,170,239,.71129709,OR
Portland State,Other Services,2010,10,154,204,.75490195,OR
Portland State,Other Services,2013,1,203,256,.79296875,OR
Portland State,Other Services,2013,5,194,254,.76377952,OR
Portland State,Other Services,2013,10,,,,OR
Portland State,Other Services,2016,1,236,269,.87732345,OR
Portland State,Other Services,2016,5,181,248,.72983873,OR
Portland State,Other Services,2016,10,,,,OR
Portland State,Other Services,2019,1,231,269,.85873604,OR
Portland State,Other Services,2019,5,,,,OR
Portland State,Other Services,2019,10,,,,OR
Portland State,Professional Services,2004,1,624,776,.8041237,OR
Portland State,Professional Services,2004,5,496,728,.6813187,OR
Portland State,Professional Services,2004,10,504,812,.62068963,OR
Portland State,Professional Services,2007,1,554,703,.78805119,OR
Portland State,Professional Services,2007,5,605,901,.67147613,OR
Portland State,Professional Services,2007,10,602,904,.6659292,OR
Portland State,Professional Services,2010,1,611,814,.75061423,OR
Portland State,Professional Services,2010,5,758,1113,.68104225,OR
Portland State,Professional Services,2010,10,675,1067,.63261479,OR
Portland State,Professional Services,2013,1,871,1091,.79835016,OR
Portland State,Professional Services,2013,5,883,1222,.72258592,OR
Portland State,Professional Services,2013,10,,,,OR
Portland State,Professional Services,2016,1,1001,1258,.79570746,OR
Portland State,Professional Services,2016,5,964,1429,.67459762,OR
Portland State,Professional Services,2016,10,,,,OR
Portland State,Professional Services,2019,1,1035,1347,.76837415,OR
Portland State,Professional Services,2019,5,,,,OR
Portland State,Professional Services,2019,10,,,,OR
Portland State,Public Admin,2004,1,276,342,.80701756,OR
Portland State,Public Admin,2004,5,333,440,.75681818,OR
Portland State,Public Admin,2004,10,353,481,.73388773,OR
Portland State,Public Admin,2007,1,279,374,.74598932,OR
Portland State,Public Admin,2007,5,354,502,.70517927,OR
Portland State,Public Admin,2007,10,423,614,.68892509,OR
Portland State,Public Admin,2010,1,265,356,.74438202,OR
Portland State,Public Admin,2010,5,440,640,.6875,OR
Portland State,Public Admin,2010,10,496,717,.69177127,OR
Portland State,Public Admin,2013,1,302,407,.74201477,OR
Portland State,Public Admin,2013,5,490,665,.7368421,OR
Portland State,Public Admin,2013,10,,,,OR
Portland State,Public Admin,2016,1,326,416,.78365386,OR
Portland State,Public Admin,2016,5,489,659,.74203336,OR
Portland State,Public Admin,2016,10,,,,OR
Portland State,Public Admin,2019,1,337,443,.76072234,OR
Portland State,Public Admin,2019,5,,,,OR
Portland State,Public Admin,2019,10,,,,OR
Portland State,Real Estate,2004,1,79,89,.88764048,OR
Portland State,Real Estate,2004,5,67,87,.77011496,OR
Portland State,Real Estate,2004,10,48,65,.73846155,OR
Portland State,Real Estate,2007,1,91,99,.9191919,OR
Portland State,Real Estate,2007,5,88,111,.7927928,OR
Portland State,Real Estate,2007,10,96,117,.82051283,OR
Portland State,Real Estate,2010,1,95,105,.90476191,OR
Portland State,Real Estate,2010,5,106,129,.8217054,OR
Portland State,Real Estate,2010,10,79,106,.74528301,OR
Portland State,Real Estate,2013,1,113,146,.77397263,OR
Portland State,Real Estate,2013,5,132,152,.86842108,OR
Portland State,Real Estate,2013,10,,,,OR
Portland State,Real Estate,2016,1,160,183,.87431693,OR
Portland State,Real Estate,2016,5,125,172,.72674417,OR
Portland State,Real Estate,2016,10,,,,OR
Portland State,Real Estate,2019,1,134,167,.80239522,OR
Portland State,Real Estate,2019,5,,,,OR
Portland State,Real Estate,2019,10,,,,OR
Portland State,Retail,2004,1,518,633,.81832546,OR
Portland State,Retail,2004,5,278,408,.68137252,OR
Portland State,Retail,2004,10,215,360,.59722221,OR
Portland State,Retail,2007,1,577,712,.81039327,OR
Portland State,Retail,2007,5,344,547,.62888485,OR
Portland State,Retail,2007,10,268,433,.61893767,OR
Portland State,Retail,2010,1,703,851,.82608694,OR
Portland State,Retail,2010,5,420,632,.66455698,OR
Portland State,Retail,2010,10,284,486,.58436215,OR
Portland State,Retail,2013,1,666,849,.78445232,OR
Portland State,Retail,2013,5,399,613,.6508972,OR
Portland State,Retail,2013,10,,,,OR
Portland State,Retail,2016,1,691,862,.80162412,OR
Portland State,Retail,2016,5,417,620,.67258066,OR
Portland State,Retail,2016,10,,,,OR
Portland State,Retail,2019,1,706,877,.80501711,OR
Portland State,Retail,2019,5,,,,OR
Portland State,Retail,2019,10,,,,OR
Portland State,Transportation,2004,1,138,171,.80701756,OR
Portland State,Transportation,2004,5,113,161,.70186335,OR
Portland State,Transportation,2004,10,113,167,.67664671,OR
Portland State,Transportation,2007,1,104,127,.81889766,OR
Portland State,Transportation,2007,5,107,144,.74305558,OR
Portland State,Transportation,2007,10,110,165,.66666669,OR
Portland State,Transportation,2010,1,128,164,.78048778,OR
Portland State,Transportation,2010,5,127,175,.72571427,OR
Portland State,Transportation,2010,10,160,231,.69264072,OR
Portland State,Transportation,2013,1,138,192,.71875,OR
Portland State,Transportation,2013,5,169,218,.77522933,OR
Portland State,Transportation,2013,10,,,,OR
Portland State,Transportation,2016,1,203,238,.85294116,OR
Portland State,Transportation,2016,5,221,283,.78091872,OR
Portland State,Transportation,2016,10,,,,OR
Portland State,Transportation,2019,1,254,308,.82467532,OR
Portland State,Transportation,2019,5,,,,OR
Portland State,Transportation,2019,10,,,,OR
Portland State,Utilities,2004,1,26,30,.86666667,OR
Portland State,Utilities,2004,5,35,45,.77777779,OR
Portland State,Utilities,2004,10,47,65,.72307694,OR
Portland State,Utilities,2007,1,23,38,.60526317,OR
Portland State,Utilities,2007,5,38,50,.75999999,OR
Portland State,Utilities,2007,10,41,63,.65079367,OR
Portland State,Utilities,2010,1,21,29,.7241379,OR
Portland State,Utilities,2010,5,27,42,.64285713,OR
Portland State,Utilities,2010,10,47,69,.68115944,OR
Portland State,Utilities,2013,1,18,28,.64285713,OR
Portland State,Utilities,2013,5,30,46,.65217394,OR
Portland State,Utilities,2013,10,,,,OR
Portland State,Utilities,2016,1,22,27,.81481481,OR
Portland State,Utilities,2016,5,32,44,.72727275,OR
Portland State,Utilities,2016,10,,,,OR
Portland State,Utilities,2019,1,28,36,.77777779,OR
Portland State,Utilities,2019,5,,,,OR
Portland State,Utilities,2019,10,,,,OR
Portland State,Wholesale,2004,1,252,310,.81290323,OR
Portland State,Wholesale,2004,5,252,326,.77300614,OR
Portland State,Wholesale,2004,10,197,274,.71897811,OR
Portland State,Wholesale,2007,1,217,256,.84765625,OR
Portland State,Wholesale,2007,5,227,301,.75415283,OR
Portland State,Wholesale,2007,10,178,253,.70355731,OR
Portland State,Wholesale,2010,1,230,300,.76666665,OR
Portland State,Wholesale,2010,5,227,311,.72990352,OR
Portland State,Wholesale,2010,10,235,357,.65826333,OR
Portland State,Wholesale,2013,1,253,308,.8214286,OR
Portland State,Wholesale,2013,5,268,350,.76571429,OR
Portland State,Wholesale,2013,10,,,,OR
Portland State,Wholesale,2016,1,271,324,.83641976,OR
Portland State,Wholesale,2016,5,282,370,.76216215,OR
Portland State,Wholesale,2016,10,,,,OR
Portland State,Wholesale,2019,1,273,347,.78674352,OR
Portland State,Wholesale,2019,5,,,,OR
Portland State,Wholesale,2019,10,,,,OR
Southern Oregon,Admin/Waste,2004,1,51,77,.66233766,OR
Southern Oregon,Admin/Waste,2004,5,37,59,.62711865,OR
Southern Oregon,Admin/Waste,2004,10,24,48,.5,OR
Southern Oregon,Admin/Waste,2007,1,32,54,.5925926,OR
Southern Oregon,Admin/Waste,2007,5,25,54,.46296296,OR
Southern Oregon,Admin/Waste,2007,10,35,59,.59322035,OR
Southern Oregon,Admin/Waste,2010,1,33,62,.53225809,OR
Southern Oregon,Admin/Waste,2010,5,36,65,.55384618,OR
Southern Oregon,Admin/Waste,2010,10,35,66,.530303,OR
Southern Oregon,Admin/Waste,2013,1,47,82,.57317072,OR
Southern Oregon,Admin/Waste,2013,5,37,63,.58730161,OR
Southern Oregon,Admin/Waste,2013,10,,,,OR
Southern Oregon,Admin/Waste,2016,1,44,70,.62857145,OR
Southern Oregon,Admin/Waste,2016,5,28,49,.5714286,OR
Southern Oregon,Admin/Waste,2016,10,,,,OR
Southern Oregon,Admin/Waste,2019,1,46,76,.60526317,OR
Southern Oregon,Admin/Waste,2019,5,,,,OR
Southern Oregon,Admin/Waste,2019,10,,,,OR
Southern Oregon,Agriculture,2004,1,11,15,.73333335,OR
Southern Oregon,Agriculture,2004,5,9,11,.81818181,OR
Southern Oregon,Agriculture,2004,10,3,7,.42857143,OR
Southern Oregon,Agriculture,2007,1,7,14,.5,OR
Southern Oregon,Agriculture,2007,5,4,5,.80000001,OR
Southern Oregon,Agriculture,2007,10,5,9,.55555558,OR
Southern Oregon,Agriculture,2010,1,7,8,.875,OR
Southern Oregon,Agriculture,2010,5,8,9,.8888889,OR
Southern Oregon,Agriculture,2010,10,11,13,.84615386,OR
Southern Oregon,Agriculture,2013,1,8,10,.80000001,OR
Southern Oregon,Agriculture,2013,5,8,19,.42105263,OR
Southern Oregon,Agriculture,2013,10,,,,OR
Southern Oregon,Agriculture,2016,1,11,13,.84615386,OR
