institution_cat,industry_cat,grad_cohort,horizon,emp_instate_,emp_n_,SI_by_cohort,state
Utah Valley,Utilities,2019,5,,,,UT
Utah Valley,Utilities,2019,10,,,,UT
Utah Valley,Wholesale,2010,1,122,145,.84137928,UT
Utah Valley,Wholesale,2010,5,88,132,.66666669,UT
Utah Valley,Wholesale,2010,10,96,140,.6857143,UT
Utah Valley,Wholesale,2013,1,145,185,.78378379,UT
Utah Valley,Wholesale,2013,5,123,173,.71098268,UT
Utah Valley,Wholesale,2013,10,,,,UT
Utah Valley,Wholesale,2016,1,174,211,.82464457,UT
Utah Valley,Wholesale,2016,5,160,220,.72727275,UT
Utah Valley,Wholesale,2016,10,,,,UT
Utah Valley,Wholesale,2019,1,232,263,.88212925,UT
Utah Valley,Wholesale,2019,5,,,,UT
Utah Valley,Wholesale,2019,10,,,,UT
Weber State,Admin/Waste,2010,1,100,126,.79365081,UT
Weber State,Admin/Waste,2010,5,87,142,.61267608,UT
Weber State,Admin/Waste,2010,10,75,135,.55555558,UT
Weber State,Admin/Waste,2013,1,164,201,.81592041,UT
Weber State,Admin/Waste,2013,5,107,152,.70394737,UT
Weber State,Admin/Waste,2013,10,,,,UT
Weber State,Admin/Waste,2016,1,190,261,.72796935,UT
Weber State,Admin/Waste,2016,5,122,202,.60396039,UT
Weber State,Admin/Waste,2016,10,,,,UT
Weber State,Admin/Waste,2019,1,167,236,.70762712,UT
Weber State,Admin/Waste,2019,5,,,,UT
Weber State,Admin/Waste,2019,10,,,,UT
Weber State,Agriculture,2010,1,2,4,.5,UT
Weber State,Agriculture,2010,5,0,2,0,UT
Weber State,Agriculture,2010,10,0,1,0,UT
Weber State,Agriculture,2013,1,3,8,.375,UT
Weber State,Agriculture,2013,5,2,2,1,UT
Weber State,Agriculture,2013,10,,,,UT
Weber State,Agriculture,2016,1,4,6,.66666669,UT
Weber State,Agriculture,2016,5,6,7,.85714287,UT
Weber State,Agriculture,2016,10,,,,UT
Weber State,Agriculture,2019,1,1,5,.2,UT
Weber State,Agriculture,2019,5,,,,UT
Weber State,Agriculture,2019,10,,,,UT
Weber State,Arts/Entertainment,2010,1,23,31,.74193549,UT
Weber State,Arts/Entertainment,2010,5,14,28,.5,UT
Weber State,Arts/Entertainment,2010,10,23,30,.76666665,UT
Weber State,Arts/Entertainment,2013,1,41,48,.85416669,UT
Weber State,Arts/Entertainment,2013,5,37,41,.902439,UT
Weber State,Arts/Entertainment,2013,10,,,,UT
Weber State,Arts/Entertainment,2016,1,54,60,.89999998,UT
Weber State,Arts/Entertainment,2016,5,33,37,.8918919,UT
Weber State,Arts/Entertainment,2016,10,,,,UT
Weber State,Arts/Entertainment,2019,1,46,55,.83636361,UT
Weber State,Arts/Entertainment,2019,5,,,,UT
Weber State,Arts/Entertainment,2019,10,,,,UT
Weber State,Construction,2010,1,128,156,.82051283,UT
Weber State,Construction,2010,5,120,171,.70175439,UT
Weber State,Construction,2010,10,140,187,.74866313,UT
Weber State,Construction,2013,1,126,158,.79746836,UT
Weber State,Construction,2013,5,130,177,.73446327,UT
Weber State,Construction,2013,10,,,,UT
Weber State,Construction,2016,1,125,165,.75757575,UT
Weber State,Construction,2016,5,156,202,.77227724,UT
Weber State,Construction,2016,10,,,,UT
Weber State,Construction,2019,1,152,190,.80000001,UT
Weber State,Construction,2019,5,,,,UT
Weber State,Construction,2019,10,,,,UT
Weber State,Education,2010,1,454,519,.87475914,UT
Weber State,Education,2010,5,533,625,.85280001,UT
Weber State,Education,2010,10,510,639,.79812205,UT
Weber State,Education,2013,1,614,714,.85994399,UT
Weber State,Education,2013,5,638,760,.83947366,UT
Weber State,Education,2013,10,,,,UT
Weber State,Education,2016,1,617,722,.85457063,UT
Weber State,Education,2016,5,608,704,.86363637,UT
Weber State,Education,2016,10,,,,UT
Weber State,Education,2019,1,719,844,.85189575,UT
Weber State,Education,2019,5,,,,UT
Weber State,Education,2019,10,,,,UT
Weber State,Finance,2010,1,194,217,.89400923,UT
Weber State,Finance,2010,5,188,238,.78991598,UT
Weber State,Finance,2010,10,179,227,.78854626,UT
Weber State,Finance,2013,1,247,275,.8981818,UT
Weber State,Finance,2013,5,270,308,.87662339,UT
Weber State,Finance,2013,10,,,,UT
Weber State,Finance,2016,1,253,286,.88461536,UT
Weber State,Finance,2016,5,237,272,.87132353,UT
Weber State,Finance,2016,10,,,,UT
Weber State,Finance,2019,1,278,340,.81764704,UT
Weber State,Finance,2019,5,,,,UT
Weber State,Finance,2019,10,,,,UT
Weber State,Food/Hospitality,2010,1,43,81,.53086418,UT
Weber State,Food/Hospitality,2010,5,32,73,.43835616,UT
Weber State,Food/Hospitality,2010,10,13,47,.27659574,UT
Weber State,Food/Hospitality,2013,1,72,124,.58064514,UT
Weber State,Food/Hospitality,2013,5,35,56,.625,UT
Weber State,Food/Hospitality,2013,10,,,,UT
Weber State,Food/Hospitality,2016,1,68,96,.70833331,UT
Weber State,Food/Hospitality,2016,5,38,53,.71698111,UT
Weber State,Food/Hospitality,2016,10,,,,UT
Weber State,Food/Hospitality,2019,1,65,102,.63725489,UT
Weber State,Food/Hospitality,2019,5,,,,UT
Weber State,Food/Hospitality,2019,10,,,,UT
Weber State,Health Care,2010,1,971,1266,.76698261,UT
Weber State,Health Care,2010,5,825,1189,.69386041,UT
Weber State,Health Care,2010,10,734,1085,.6764977,UT
Weber State,Health Care,2013,1,1554,1948,.79774129,UT
Weber State,Health Care,2013,5,1306,1806,.72314507,UT
Weber State,Health Care,2013,10,,,,UT
Weber State,Health Care,2016,1,1741,2163,.80490059,UT
Weber State,Health Care,2016,5,1479,1988,.74396378,UT
Weber State,Health Care,2016,10,,,,UT
Weber State,Health Care,2019,1,1886,2395,.78747392,UT
Weber State,Health Care,2019,5,,,,UT
Weber State,Health Care,2019,10,,,,UT
Weber State,Information,2010,1,74,87,.85057473,UT
Weber State,Information,2010,5,95,109,.87155962,UT
Weber State,Information,2010,10,92,112,.8214286,UT
Weber State,Information,2013,1,122,128,.953125,UT
Weber State,Information,2013,5,125,138,.90579712,UT
Weber State,Information,2013,10,,,,UT
Weber State,Information,2016,1,98,110,.89090908,UT
Weber State,Information,2016,5,136,159,.8553459,UT
Weber State,Information,2016,10,,,,UT
Weber State,Information,2019,1,106,122,.86885244,UT
Weber State,Information,2019,5,,,,UT
Weber State,Information,2019,10,,,,UT
Weber State,Management,2010,1,59,73,.80821919,UT
Weber State,Management,2010,5,57,66,.86363637,UT
Weber State,Management,2010,10,55,72,.7638889,UT
Weber State,Management,2013,1,92,97,.94845361,UT
Weber State,Management,2013,5,81,86,.94186044,UT
Weber State,Management,2013,10,,,,UT
Weber State,Management,2016,1,89,110,.80909091,UT
Weber State,Management,2016,5,72,79,.91139239,UT
Weber State,Management,2016,10,,,,UT
Weber State,Management,2019,1,86,108,.7962963,UT
Weber State,Management,2019,5,,,,UT
Weber State,Management,2019,10,,,,UT
Weber State,Manufacturing,2010,1,256,296,.86486489,UT
Weber State,Manufacturing,2010,5,259,341,.75953078,UT
Weber State,Manufacturing,2010,10,245,356,.68820226,UT
Weber State,Manufacturing,2013,1,319,391,.81585675,UT
Weber State,Manufacturing,2013,5,297,375,.792,UT
Weber State,Manufacturing,2013,10,,,,UT
Weber State,Manufacturing,2016,1,343,436,.78669727,UT
Weber State,Manufacturing,2016,5,359,422,.85071093,UT
Weber State,Manufacturing,2016,10,,,,UT
Weber State,Manufacturing,2019,1,405,481,.84199584,UT
Weber State,Manufacturing,2019,5,,,,UT
Weber State,Manufacturing,2019,10,,,,UT
Weber State,Mining,2010,1,5,5,1,UT
Weber State,Mining,2010,5,4,5,.80000001,UT
Weber State,Mining,2010,10,3,4,.75,UT
Weber State,Mining,2013,1,5,5,1,UT
Weber State,Mining,2013,5,3,3,1,UT
Weber State,Mining,2013,10,,,,UT
Weber State,Mining,2016,1,12,13,.92307693,UT
Weber State,Mining,2016,5,3,3,1,UT
Weber State,Mining,2016,10,,,,UT
Weber State,Mining,2019,1,0,0,,UT
Weber State,Mining,2019,5,,,,UT
Weber State,Mining,2019,10,,,,UT
Weber State,Other Services,2010,1,31,40,.77499998,UT
Weber State,Other Services,2010,5,23,44,.52272725,UT
Weber State,Other Services,2010,10,24,41,.58536583,UT
Weber State,Other Services,2013,1,42,54,.77777779,UT
Weber State,Other Services,2013,5,31,41,.75609756,UT
Weber State,Other Services,2013,10,,,,UT
Weber State,Other Services,2016,1,39,46,.84782606,UT
Weber State,Other Services,2016,5,32,44,.72727275,UT
Weber State,Other Services,2016,10,,,,UT
Weber State,Other Services,2019,1,45,68,.66176468,UT
Weber State,Other Services,2019,5,,,,UT
Weber State,Other Services,2019,10,,,,UT
Weber State,Professional Services,2010,1,258,291,.88659793,UT
Weber State,Professional Services,2010,5,284,368,.77173913,UT
Weber State,Professional Services,2010,10,298,391,.76214832,UT
Weber State,Professional Services,2013,1,401,455,.88131869,UT
Weber State,Professional Services,2013,5,453,540,.83888888,UT
Weber State,Professional Services,2013,10,,,,UT
Weber State,Professional Services,2016,1,495,571,.86690015,UT
Weber State,Professional Services,2016,5,475,576,.82465279,UT
Weber State,Professional Services,2016,10,,,,UT
Weber State,Professional Services,2019,1,584,673,.86775631,UT
Weber State,Professional Services,2019,5,,,,UT
Weber State,Professional Services,2019,10,,,,UT
Weber State,Public Admin,2010,1,146,173,.84393066,UT
Weber State,Public Admin,2010,5,187,236,.79237288,UT
Weber State,Public Admin,2010,10,176,214,.8224299,UT
Weber State,Public Admin,2013,1,238,276,.86231881,UT
Weber State,Public Admin,2013,5,280,328,.85365856,UT
Weber State,Public Admin,2013,10,,,,UT
Weber State,Public Admin,2016,1,230,282,.81560284,UT
Weber State,Public Admin,2016,5,271,314,.86305732,UT
Weber State,Public Admin,2016,10,,,,UT
Weber State,Public Admin,2019,1,271,317,.85488957,UT
Weber State,Public Admin,2019,5,,,,UT
Weber State,Public Admin,2019,10,,,,UT
Weber State,Real Estate,2010,1,30,31,.96774191,UT
Weber State,Real Estate,2010,5,28,29,.96551722,UT
Weber State,Real Estate,2010,10,38,47,.80851066,UT
Weber State,Real Estate,2013,1,36,40,.89999998,UT
Weber State,Real Estate,2013,5,28,36,.77777779,UT
Weber State,Real Estate,2013,10,,,,UT
Weber State,Real Estate,2016,1,41,45,.91111112,UT
Weber State,Real Estate,2016,5,29,31,.93548387,UT
Weber State,Real Estate,2016,10,,,,UT
Weber State,Real Estate,2019,1,34,35,.97142857,UT
Weber State,Real Estate,2019,5,,,,UT
Weber State,Real Estate,2019,10,,,,UT
Weber State,Retail,2010,1,225,277,.8122744,UT
Weber State,Retail,2010,5,143,207,.69082123,UT
Weber State,Retail,2010,10,105,191,.54973823,UT
Weber State,Retail,2013,1,243,309,.78640777,UT
Weber State,Retail,2013,5,174,234,.74358976,UT
Weber State,Retail,2013,10,,,,UT
Weber State,Retail,2016,1,237,307,.77198696,UT
Weber State,Retail,2016,5,153,212,.72169811,UT
Weber State,Retail,2016,10,,,,UT
Weber State,Retail,2019,1,303,375,.80800003,UT
Weber State,Retail,2019,5,,,,UT
Weber State,Retail,2019,10,,,,UT
Weber State,Transportation,2010,1,60,78,.76923078,UT
Weber State,Transportation,2010,5,71,98,.72448981,UT
Weber State,Transportation,2010,10,64,88,.72727275,UT
Weber State,Transportation,2013,1,78,97,.8041237,UT
Weber State,Transportation,2013,5,78,85,.91764706,UT
Weber State,Transportation,2013,10,,,,UT
Weber State,Transportation,2016,1,89,121,.73553717,UT
Weber State,Transportation,2016,5,78,102,.7647059,UT
Weber State,Transportation,2016,10,,,,UT
Weber State,Transportation,2019,1,89,109,.81651378,UT
Weber State,Transportation,2019,5,,,,UT
Weber State,Transportation,2019,10,,,,UT
Weber State,Utilities,2010,1,4,8,.5,UT
Weber State,Utilities,2010,5,5,13,.38461539,UT
Weber State,Utilities,2010,10,4,5,.80000001,UT
Weber State,Utilities,2013,1,4,7,.5714286,UT
Weber State,Utilities,2013,5,4,5,.80000001,UT
Weber State,Utilities,2013,10,,,,UT
Weber State,Utilities,2016,1,7,8,.875,UT
Weber State,Utilities,2016,5,5,9,.55555558,UT
Weber State,Utilities,2016,10,,,,UT
Weber State,Utilities,2019,1,9,11,.81818181,UT
Weber State,Utilities,2019,5,,,,UT
Weber State,Utilities,2019,10,,,,UT
Weber State,Wholesale,2010,1,85,99,.85858583,UT
Weber State,Wholesale,2010,5,103,134,.76865673,UT
Weber State,Wholesale,2010,10,108,152,.71052629,UT
Weber State,Wholesale,2013,1,127,146,.86986303,UT
Weber State,Wholesale,2013,5,101,114,.88596493,UT
Weber State,Wholesale,2013,10,,,,UT
Weber State,Wholesale,2016,1,123,157,.78343952,UT
Weber State,Wholesale,2016,5,122,144,.84722221,UT
Weber State,Wholesale,2016,10,,,,UT
Weber State,Wholesale,2019,1,111,131,.84732825,UT
Weber State,Wholesale,2019,5,,,,UT
Weber State,Wholesale,2019,10,,,,UT
